"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 14 01:01:24 GMT 2023","Thu Sep 14 01:01:29 GMT 2023","4485","Surefire suite","Surefire test","com.spotify.oauth2.tests.PlaylistTests","com.spotify.oauth2.tests.PlaylistTests","shouldBeAvailableToUpdatePlaylist","Should be able to update Playlist","Should be able to update Playlist with correct name, description and public status"
"passed","Thu Sep 14 01:01:29 GMT 2023","Thu Sep 14 01:01:29 GMT 2023","329","Surefire suite","Surefire test","com.spotify.oauth2.tests.PlaylistTests","com.spotify.oauth2.tests.PlaylistTests","shouldBeAvailableToCreatePlaylist"," Should be able to create Playlist","Should be able to create Playlist with correct name, description and public status"
"passed","Thu Sep 14 01:01:24 GMT 2023","Thu Sep 14 01:01:29 GMT 2023","4241","Surefire suite","Surefire test","com.spotify.oauth2.tests.PlaylistTests","com.spotify.oauth2.tests.PlaylistTests","shouldNotBeAvailableToCreatePlaylistWithoutName","Should not be able to create Playlist without name",""
"passed","Thu Sep 14 01:01:24 GMT 2023","Thu Sep 14 01:01:28 GMT 2023","3369","Surefire suite","Surefire test","com.spotify.oauth2.tests.PlaylistTests","com.spotify.oauth2.tests.PlaylistTests","shouldNotBeAvailableToCreatePlaylistWithExpiredToken","Should not be able to create Playlist with expired token",""
"passed","Thu Sep 14 01:01:24 GMT 2023","Thu Sep 14 01:01:29 GMT 2023","4540","Surefire suite","Surefire test","com.spotify.oauth2.tests.PlaylistTests","com.spotify.oauth2.tests.PlaylistTests","shouldBeAvailableToGetPlaylist","Should be able to get Playlist","Should be able to get Playlist with correct name, description and public status"
